TABLE_NAME,COLUMN_NAME,COLUMN_DATA_TYPE,HISTOGRAM_TYPE,BIN_ID,MIN,MAX,HEIGHT,DISTINCT_COUNT
movie_keyword,id,int,EquiWidth,0,1,45240,45240,45240
movie_keyword,id,int,EquiWidth,1,45240,90479,45239,45239
movie_keyword,id,int,EquiWidth,2,90479,135718,45239,45239
movie_keyword,id,int,EquiWidth,3,135718,180958,45240,45240
movie_keyword,id,int,EquiWidth,4,180958,226197,45239,45239
movie_keyword,id,int,EquiWidth,5,226197,271436,45239,45239
movie_keyword,id,int,EquiWidth,6,271436,316676,45240,45240
movie_keyword,id,int,EquiWidth,7,316676,361915,45239,45239
movie_keyword,id,int,EquiWidth,8,361915,407154,45239,45239
movie_keyword,id,int,EquiWidth,9,407154,452393,45239,45239
movie_keyword,id,int,EquiWidth,10,452393,497633,45240,45240
movie_keyword,id,int,EquiWidth,11,497633,542872,45239,45239
movie_keyword,id,int,EquiWidth,12,542872,588111,45239,45239
movie_keyword,id,int,EquiWidth,13,588111,633351,45240,45240
movie_keyword,id,int,EquiWidth,14,633351,678590,45239,45239
movie_keyword,id,int,EquiWidth,15,678590,723829,45239,45239
movie_keyword,id,int,EquiWidth,16,723829,769068,45239,45239
movie_keyword,id,int,EquiWidth,17,769068,814308,45240,45240
movie_keyword,id,int,EquiWidth,18,814308,859547,45239,45239
movie_keyword,id,int,EquiWidth,19,859547,904786,45239,45239
movie_keyword,id,int,EquiWidth,20,904786,950026,45240,45240
movie_keyword,id,int,EquiWidth,21,950026,995265,45239,45239
movie_keyword,id,int,EquiWidth,22,995265,1040504,45239,45239
movie_keyword,id,int,EquiWidth,23,1040504,1085743,45239,45239
movie_keyword,id,int,EquiWidth,24,1085743,1130983,45240,45240
movie_keyword,id,int,EquiWidth,25,1130983,1176222,45239,45239
movie_keyword,id,int,EquiWidth,26,1176222,1221461,45239,45239
movie_keyword,id,int,EquiWidth,27,1221461,1266701,45240,45240
movie_keyword,id,int,EquiWidth,28,1266701,1311940,45239,45239
movie_keyword,id,int,EquiWidth,29,1311940,1357179,45239,45239
movie_keyword,id,int,EquiWidth,30,1357179,1402418,45239,45239
movie_keyword,id,int,EquiWidth,31,1402418,1447658,45240,45240
movie_keyword,id,int,EquiWidth,32,1447658,1492897,45239,45239
movie_keyword,id,int,EquiWidth,33,1492897,1538136,45239,45239
movie_keyword,id,int,EquiWidth,34,1538136,1583376,45240,45240
movie_keyword,id,int,EquiWidth,35,1583376,1628615,45239,45239
movie_keyword,id,int,EquiWidth,36,1628615,1673854,45239,45239
movie_keyword,id,int,EquiWidth,37,1673854,1719094,45240,45240
movie_keyword,id,int,EquiWidth,38,1719094,1764333,45239,45239
movie_keyword,id,int,EquiWidth,39,1764333,1809572,45239,45239
movie_keyword,id,int,EquiWidth,40,1809572,1854811,45239,45239
movie_keyword,id,int,EquiWidth,41,1854811,1900051,45240,45240
movie_keyword,id,int,EquiWidth,42,1900051,1945290,45239,45239
movie_keyword,id,int,EquiWidth,43,1945290,1990529,45239,45239
movie_keyword,id,int,EquiWidth,44,1990529,2035769,45240,45240
movie_keyword,id,int,EquiWidth,45,2035769,2081008,45239,45239
movie_keyword,id,int,EquiWidth,46,2081008,2126247,45239,45239
movie_keyword,id,int,EquiWidth,47,2126247,2171486,45239,45239
movie_keyword,id,int,EquiWidth,48,2171486,2216726,45240,45240
movie_keyword,id,int,EquiWidth,49,2216726,2261965,45239,45239
movie_keyword,id,int,EquiWidth,50,2261965,2307204,45239,45239
movie_keyword,id,int,EquiWidth,51,2307204,2352444,45240,45240
movie_keyword,id,int,EquiWidth,52,2352444,2397683,45239,45239
movie_keyword,id,int,EquiWidth,53,2397683,2442922,45239,45239
movie_keyword,id,int,EquiWidth,54,2442922,2488161,45239,45239
movie_keyword,id,int,EquiWidth,55,2488161,2533401,45240,45240
movie_keyword,id,int,EquiWidth,56,2533401,2578640,45239,45239
movie_keyword,id,int,EquiWidth,57,2578640,2623879,45239,45239
movie_keyword,id,int,EquiWidth,58,2623879,2669119,45240,45240
movie_keyword,id,int,EquiWidth,59,2669119,2714358,45239,45239
movie_keyword,id,int,EquiWidth,60,2714358,2759597,45239,45239
movie_keyword,id,int,EquiWidth,61,2759597,2804836,45239,45239
movie_keyword,id,int,EquiWidth,62,2804836,2850076,45240,45240
movie_keyword,id,int,EquiWidth,63,2850076,2895315,45239,45239
movie_keyword,id,int,EquiWidth,64,2895315,2940554,45239,45239
movie_keyword,id,int,EquiWidth,65,2940554,2985794,45240,45240
movie_keyword,id,int,EquiWidth,66,2985794,3031033,45239,45239
movie_keyword,id,int,EquiWidth,67,3031033,3076272,45239,45239
movie_keyword,id,int,EquiWidth,68,3076272,3121512,45240,45240
movie_keyword,id,int,EquiWidth,69,3121512,3166751,45239,45239
movie_keyword,id,int,EquiWidth,70,3166751,3211990,45239,45239
movie_keyword,id,int,EquiWidth,71,3211990,3257229,45239,45239
movie_keyword,id,int,EquiWidth,72,3257229,3302469,45240,45240
movie_keyword,id,int,EquiWidth,73,3302469,3347708,45239,45239
movie_keyword,id,int,EquiWidth,74,3347708,3392947,45239,45239
movie_keyword,id,int,EquiWidth,75,3392947,3438187,45240,45240
movie_keyword,id,int,EquiWidth,76,3438187,3483426,45239,45239
