TABLE_NAME,COLUMN_NAME,COLUMN_DATA_TYPE,HISTOGRAM_TYPE,BIN_ID,MIN,MAX,HEIGHT,DISTINCT_COUNT
movie_keyword,id,int,EquiHeight,0,1,45240,45240,45240
movie_keyword,id,int,EquiHeight,1,45241,90480,45240,45240
movie_keyword,id,int,EquiHeight,2,90481,135720,45240,45240
movie_keyword,id,int,EquiHeight,3,135721,180960,45240,45240
movie_keyword,id,int,EquiHeight,4,180961,226200,45240,45240
movie_keyword,id,int,EquiHeight,5,226201,271440,45240,45240
movie_keyword,id,int,EquiHeight,6,271441,316680,45240,45240
movie_keyword,id,int,EquiHeight,7,316681,361920,45240,45240
movie_keyword,id,int,EquiHeight,8,361921,407160,45240,45240
movie_keyword,id,int,EquiHeight,9,407161,452400,45240,45240
movie_keyword,id,int,EquiHeight,10,452401,497640,45240,45240
movie_keyword,id,int,EquiHeight,11,497641,542880,45240,45240
movie_keyword,id,int,EquiHeight,12,542881,588120,45240,45240
movie_keyword,id,int,EquiHeight,13,588121,633360,45240,45240
movie_keyword,id,int,EquiHeight,14,633361,678600,45240,45240
movie_keyword,id,int,EquiHeight,15,678601,723840,45240,45240
movie_keyword,id,int,EquiHeight,16,723841,769080,45240,45240
movie_keyword,id,int,EquiHeight,17,769081,814320,45240,45240
movie_keyword,id,int,EquiHeight,18,814321,859560,45240,45240
movie_keyword,id,int,EquiHeight,19,859561,904800,45240,45240
movie_keyword,id,int,EquiHeight,20,904801,950040,45240,45240
movie_keyword,id,int,EquiHeight,21,950041,995280,45240,45240
movie_keyword,id,int,EquiHeight,22,995281,1040520,45240,45240
movie_keyword,id,int,EquiHeight,23,1040521,1085760,45240,45240
movie_keyword,id,int,EquiHeight,24,1085761,1131000,45240,45240
movie_keyword,id,int,EquiHeight,25,1131001,1176240,45240,45240
movie_keyword,id,int,EquiHeight,26,1176241,1221480,45240,45240
movie_keyword,id,int,EquiHeight,27,1221481,1266720,45240,45240
movie_keyword,id,int,EquiHeight,28,1266721,1311960,45240,45240
movie_keyword,id,int,EquiHeight,29,1311961,1357200,45240,45240
movie_keyword,id,int,EquiHeight,30,1357201,1402440,45240,45240
movie_keyword,id,int,EquiHeight,31,1402441,1447680,45240,45240
movie_keyword,id,int,EquiHeight,32,1447681,1492920,45240,45240
movie_keyword,id,int,EquiHeight,33,1492921,1538160,45240,45240
movie_keyword,id,int,EquiHeight,34,1538161,1583400,45240,45240
movie_keyword,id,int,EquiHeight,35,1583401,1628640,45240,45240
movie_keyword,id,int,EquiHeight,36,1628641,1673880,45240,45240
movie_keyword,id,int,EquiHeight,37,1673881,1719120,45240,45240
movie_keyword,id,int,EquiHeight,38,1719121,1764360,45240,45240
movie_keyword,id,int,EquiHeight,39,1764361,1809600,45240,45240
movie_keyword,id,int,EquiHeight,40,1809601,1854840,45240,45240
movie_keyword,id,int,EquiHeight,41,1854841,1900080,45240,45240
movie_keyword,id,int,EquiHeight,42,1900081,1945320,45240,45240
movie_keyword,id,int,EquiHeight,43,1945321,1990560,45240,45240
movie_keyword,id,int,EquiHeight,44,1990561,2035800,45240,45240
movie_keyword,id,int,EquiHeight,45,2035801,2081040,45240,45240
movie_keyword,id,int,EquiHeight,46,2081041,2126280,45240,45240
movie_keyword,id,int,EquiHeight,47,2126281,2171520,45240,45240
movie_keyword,id,int,EquiHeight,48,2171521,2216760,45240,45240
movie_keyword,id,int,EquiHeight,49,2216761,2262000,45240,45240
movie_keyword,id,int,EquiHeight,50,2262001,2307240,45240,45240
movie_keyword,id,int,EquiHeight,51,2307241,2352480,45240,45240
movie_keyword,id,int,EquiHeight,52,2352481,2397720,45240,45240
movie_keyword,id,int,EquiHeight,53,2397721,2442960,45240,45240
movie_keyword,id,int,EquiHeight,54,2442961,2488200,45240,45240
movie_keyword,id,int,EquiHeight,55,2488201,2533440,45240,45240
movie_keyword,id,int,EquiHeight,56,2533441,2578680,45240,45240
movie_keyword,id,int,EquiHeight,57,2578681,2623920,45240,45240
movie_keyword,id,int,EquiHeight,58,2623921,2669160,45240,45240
movie_keyword,id,int,EquiHeight,59,2669161,2714400,45240,45240
movie_keyword,id,int,EquiHeight,60,2714401,2759640,45240,45240
movie_keyword,id,int,EquiHeight,61,2759641,2804880,45240,45240
movie_keyword,id,int,EquiHeight,62,2804881,2850120,45240,45240
movie_keyword,id,int,EquiHeight,63,2850121,2895360,45240,45240
movie_keyword,id,int,EquiHeight,64,2895361,2940600,45240,45240
movie_keyword,id,int,EquiHeight,65,2940601,2985840,45240,45240
movie_keyword,id,int,EquiHeight,66,2985841,3031080,45240,45240
movie_keyword,id,int,EquiHeight,67,3031081,3076320,45240,45240
movie_keyword,id,int,EquiHeight,68,3076321,3121560,45240,45240
movie_keyword,id,int,EquiHeight,69,3121561,3166800,45240,45240
movie_keyword,id,int,EquiHeight,70,3166801,3212040,45240,45240
movie_keyword,id,int,EquiHeight,71,3212041,3257280,45240,45240
movie_keyword,id,int,EquiHeight,72,3257281,3302520,45240,45240
movie_keyword,id,int,EquiHeight,73,3302521,3347760,45240,45240
movie_keyword,id,int,EquiHeight,74,3347761,3393000,45240,45240
movie_keyword,id,int,EquiHeight,75,3393001,3438240,45240,45240
movie_keyword,id,int,EquiHeight,76,3438241,3483480,45240,45240
movie_keyword,id,int,EquiHeight,77,3483481,3528720,45240,45240
movie_keyword,id,int,EquiHeight,78,3528721,3573960,45240,45240
movie_keyword,id,int,EquiHeight,79,3573961,3619200,45240,45240
